int_pos;var_name;x;label;length;decimal_places;fin_pos;col_type;CHAR
1;MASCARA;8.;/*	Máscara da Escola	*/;8;0;8;i;FALSE
27968;VEE1612;12.;/*	Número de Alunos da 2ª série do Ensino Fundamental - Necessidades Especiais - Cegueira	*/;12;0;27979;d;FALSE
27980;VEE1622;12.;/*	Número de Alunos da 2ª série do Ensino Fundamental - Necessidades Especiais - Baixa visão	*/;12;0;27991;d;FALSE
27992;VEE1632;12.;/*	Número de Alunos da 2ª série do Ensino Fundamental - Necessidades Especiais - Surdez	*/;12;0;28003;d;FALSE
28004;VEE1642;12.;/*	Número de Alunos da 2ª série do Ensino Fundamental - Deficiente Auditivo	*/;12;0;28015;d;FALSE
28016;VEE1652;12.;/*	Número de Alunos da 2ª série do Ensino Fundamental - Necessidades Especiais - Física	*/;12;0;28027;d;FALSE
28028;VEE1662;12.;/*	Número de Alunos da 2ª série do Ensino Fundamental - Mental	*/;12;0;28039;d;FALSE
28040;VEE1672;12.;/*	Número de Alunos da 2ª série do Ensino Fundamental - Necessidades Especiais - Múltipla	*/;12;0;28051;d;FALSE
28052;VEE1682;12.;/*	Número de Alunos da 2ª série do Ensino Fundamental - Necessidades Especiais - Altas Habilidades/ Superdotado	*/;12;0;28063;d;FALSE
28064;VEE1692;12.;/*	Número de Alunos da 2ª série do Ensino Fundamental - Condutas típicas	*/;12;0;28075;d;FALSE
28076;VEE1613;12.;/*	Número de Alunos da 3ª série do Ensino Fundamental - Necessidades Especiais - Cegueira	*/;12;0;28087;d;FALSE
28088;VEE1623;12.;/*	Número de Alunos da 3ª série do Ensino Fundamental - Necessidades Especiais - Baixa visão	*/;12;0;28099;d;FALSE
28100;VEE1633;12.;/*	Número de Alunos da 3ª série do Ensino Fundamental - Necessidades Especiais - Surdez	*/;12;0;28111;d;FALSE
28112;VEE1643;12.;/*	Número de Alunos da 3ª série do Ensino Fundamental - Deficiente Auditivo	*/;12;0;28123;d;FALSE
28124;VEE1653;12.;/*	Número de Alunos da 3ª série do Ensino Fundamental - Necessidades Especiais - Física	*/;12;0;28135;d;FALSE
28136;VEE1663;12.;/*	Número de Alunos da 3ª série do Ensino Fundamental - Mental	*/;12;0;28147;d;FALSE
28148;VEE1673;12.;/*	Número de Alunos da 3ª série do Ensino Fundamental - Necessidades Especiais - Múltipla	*/;12;0;28159;d;FALSE
28160;VEE1683;12.;/*	Número de Alunos da 3ª série do Ensino Fundamental - Necessidades Especiais - Altas Habilidades/ Superdotado	*/;12;0;28171;d;FALSE
28172;VEE1693;12.;/*	Número de Alunos da 3ª série do Ensino Fundamental - Condutas típicas	*/;12;0;28183;d;FALSE
28184;VEE1614;12.;/*	Número de Alunos da 4ª série do Ensino Fundamental - Necessidades Especiais - Cegueira	*/;12;0;28195;d;FALSE
28196;VEE1624;12.;/*	Número de Alunos da 4ª série do Ensino Fundamental - Necessidades Especiais - Baixa visão	*/;12;0;28207;d;FALSE
28208;VEE1634;12.;/*	Número de Alunos da 4ª série do Ensino Fundamental - Necessidades Especiais - Surdez	*/;12;0;28219;d;FALSE
28220;VEE1644;12.;/*	Número de Alunos da 4ª série do Ensino Fundamental - Deficiente Auditivo	*/;12;0;28231;d;FALSE
28232;VEE1654;12.;/*	Número de Alunos da 4ª série do Ensino Fundamental - Necessidades Especiais - Física	*/;12;0;28243;d;FALSE
28244;VEE1664;12.;/*	Número de Alunos da 4ª série do Ensino Fundamental - Mental	*/;12;0;28255;d;FALSE
28256;VEE1674;12.;/*	Número de Alunos da 4ª série do Ensino Fundamental - Necessidades Especiais - Múltipla	*/;12;0;28267;d;FALSE
28268;VEE1684;12.;/*	Número de Alunos da 4ª série do Ensino Fundamental - Necessidades Especiais - Altas Habilidades/ Superdotado	*/;12;0;28279;d;FALSE
28280;VEE1694;12.;/*	Número de Alunos da 4ª série do Ensino Fundamental - Condutas típicas	*/;12;0;28291;d;FALSE
28292;VEE1615;12.;/*	Número de Alunos da 5ª série do Ensino Fundamental - Necessidades Especiais - Cegueira	*/;12;0;28303;d;FALSE
28304;VEE1625;12.;/*	Número de Alunos da 5ª série do Ensino Fundamental - Necessidades Especiais - Baixa visão	*/;12;0;28315;d;FALSE
28316;VEE1635;12.;/*	Número de Alunos da 5ª série do Ensino Fundamental - Necessidades Especiais - Surdez	*/;12;0;28327;d;FALSE
28328;VEE1645;12.;/*	Número de Alunos da 5ª série do Ensino Fundamental - Deficiente Auditivo	*/;12;0;28339;d;FALSE
28340;VEE1655;12.;/*	Número de Alunos da 5ª série do Ensino Fundamental - Necessidades Especiais - Física	*/;12;0;28351;d;FALSE
28352;VEE1665;12.;/*	Número de Alunos da 5ª série do Ensino Fundamental - Mental	*/;12;0;28363;d;FALSE
28364;VEE1675;12.;/*	Número de Alunos da 5ª série do Ensino Fundamental - Necessidades Especiais - Múltipla	*/;12;0;28375;d;FALSE
28376;VEE1685;12.;/*	Número de Alunos da 5ª série do Ensino Fundamental - Necessidades Especiais - Altas Habilidades/ Superdotado	*/;12;0;28387;d;FALSE
28388;VEE1695;12.;/*	Número de Alunos da 5ª série do Ensino Fundamental - Condutas típicas	*/;12;0;28399;d;FALSE
28400;VEE1616;12.;/*	Número de Alunos da 6ª série do Ensino Fundamental - Necessidades Especiais - Cegueira	*/;12;0;28411;d;FALSE
28412;VEE1626;12.;/*	Número de Alunos da 6ª série do Ensino Fundamental - Necessidades Especiais - Baixa visão	*/;12;0;28423;d;FALSE
28424;VEE1636;12.;/*	Número de Alunos da 6ª série do Ensino Fundamental - Necessidades Especiais - Surdez	*/;12;0;28435;d;FALSE
28436;VEE1646;12.;/*	Número de Alunos da 6ª série do Ensino Fundamental - Deficiente Auditivo	*/;12;0;28447;d;FALSE
28448;VEE1656;12.;/*	Número de Alunos da 6ª série do Ensino Fundamental - Necessidades Especiais - Física	*/;12;0;28459;d;FALSE
28460;VEE1666;12.;/*	Número de Alunos da 6ª série do Ensino Fundamental - Mental	*/;12;0;28471;d;FALSE
28472;VEE1676;12.;/*	Número de Alunos da 6ª série do Ensino Fundamental - Necessidades Especiais - Múltipla	*/;12;0;28483;d;FALSE
28484;VEE1686;12.;/*	Número de Alunos da 6ª série do Ensino Fundamental - Necessidades Especiais - Altas Habilidades/ Superdotado	*/;12;0;28495;d;FALSE
28496;VEE1696;12.;/*	Número de Alunos da 6ª série do Ensino Fundamental - Condutas típicas	*/;12;0;28507;d;FALSE
28508;VEE1617;12.;/*	Número de Alunos da 7ª série do Ensino Fundamental - Necessidades Especiais - Cegueira	*/;12;0;28519;d;FALSE
28520;VEE1627;12.;/*	Número de Alunos da 7ª série do Ensino Fundamental - Necessidades Especiais - Baixa visão	*/;12;0;28531;d;FALSE
28532;VEE1637;12.;/*	Número de Alunos da 7ª série do Ensino Fundamental - Necessidades Especiais - Surdez	*/;12;0;28543;d;FALSE
28544;VEE1647;12.;/*	Número de Alunos da 7ª série do Ensino Fundamental - Deficiente Auditivo	*/;12;0;28555;d;FALSE
28556;VEE1657;12.;/*	Número de Alunos da 7ª série do Ensino Fundamental - Necessidades Especiais - Física	*/;12;0;28567;d;FALSE
28568;VEE1667;12.;/*	Número de Alunos da 7ª série do Ensino Fundamental - Mental	*/;12;0;28579;d;FALSE
28580;VEE1677;12.;/*	Número de Alunos da 7ª série do Ensino Fundamental - Necessidades Especiais - Múltipla	*/;12;0;28591;d;FALSE
28592;VEE1687;12.;/*	Número de Alunos da 7ª série do Ensino Fundamental - Necessidades Especiais - Altas Habilidades/ Superdotado	*/;12;0;28603;d;FALSE
28604;VEE1697;12.;/*	Número de Alunos da 7ª série do Ensino Fundamental - Condutas típicas	*/;12;0;28615;d;FALSE
28616;VEE1618;12.;/*	Número de Alunos da 8ª série do Ensino Fundamental - Necessidades Especiais - Cegueira	*/;12;0;28627;d;FALSE
28628;VEE1628;12.;/*	Número de Alunos da 8ª série do Ensino Fundamental - Necessidades Especiais - Baixa visão	*/;12;0;28639;d;FALSE
28640;VEE1638;12.;/*	Número de Alunos da 8ª série do Ensino Fundamental - Necessidades Especiais - Surdez	*/;12;0;28651;d;FALSE
28652;VEE1648;12.;/*	Número de Alunos da 8ª série do Ensino Fundamental - Deficiente Auditivo	*/;12;0;28663;d;FALSE
28664;VEE1658;12.;/*	Número de Alunos da 8ª série do Ensino Fundamental - Necessidades Especiais - Física	*/;12;0;28675;d;FALSE
28676;VEE1668;12.;/*	Número de Alunos da 8ª série do Ensino Fundamental - Mental	*/;12;0;28687;d;FALSE
28688;VEE1678;12.;/*	Número de Alunos da 8ª série do Ensino Fundamental - Necessidades Especiais - Múltipla	*/;12;0;28699;d;FALSE
28700;VEE1688;12.;/*	Número de Alunos da 8ª série do Ensino Fundamental - Necessidades Especiais - Altas Habilidades/ Superdotado	*/;12;0;28711;d;FALSE
28712;VEE1698;12.;/*	Número de Alunos da 8ª série do Ensino Fundamental - Condutas típicas	*/;12;0;28723;d;FALSE
28724;VEE1119;12.;/*	Número de Alunos da Creche/ Estimulação Precoce - Necessidades Especiais - Cegueira	*/;12;0;28735;d;FALSE
28736;VEE111A;12.;/*	Número de Alunos da Creche/ Estimulação Precoce - Necessidades Especiais - Baixa visão	*/;12;0;28747;d;FALSE
28748;VEE111B;12.;/*	Número de Alunos da Creche/ Estimulação Precoce - Necessidades Especiais - Surdez	*/;12;0;28759;d;FALSE
28760;VEE111C;12.;/*	Número de Alunos da Creche/ Estimulação Precoce - Deficiente Auditivo	*/;12;0;28771;d;FALSE
28772;VEE1113;12.;/*	Número de Alunos da Creche/ Estimulação Precoce - Necessidades Especiais - Física	*/;12;0;28783;d;FALSE
28784;VEE1114;12.;/*	Número de Alunos da Creche/ Estimulação Precoce - Mental	*/;12;0;28795;d;FALSE
28796;VEE1115;12.;/*	Número de Alunos da Creche/ Estimulação Precoce - Necessidades Especiais - Múltipla	*/;12;0;28807;d;FALSE
28808;VEE1116;12.;/*	Número de Alunos da Creche/ Estimulação Precoce - Necessidades Especiais - Altas Habilidades/ Superdotado	*/;12;0;28819;d;FALSE
28820;VEE1117;12.;/*	Número de Alunos da Creche/ Estimulação Precoce - Condutas típicas	*/;12;0;28831;d;FALSE
28832;VEE1129;12.;/*	Número de Alunos da Pré-escola - Necessidades Especiais - Cegueira	*/;12;0;28843;d;FALSE
28844;VEE112A;12.;/*	Número de Alunos da Pré-escola - Necessidades Especiais - Baixa visão	*/;12;0;28855;d;FALSE
28856;VEE112B;12.;/*	Número de Alunos da Pré-escola - Necessidades Especiais - Surdez	*/;12;0;28867;d;FALSE
28868;VEE112C;12.;/*	Número de Alunos da Pré-escola - Deficiente Auditivo	*/;12;0;28879;d;FALSE
28880;VEE1123;12.;/*	Número de Alunos da Pré-escola - Necessidades Especiais - Física	*/;12;0;28891;d;FALSE
28892;VEE1124;12.;/*	Número de Alunos da Pré-escola - Mental	*/;12;0;28903;d;FALSE
28904;VEE1125;12.;/*	Número de Alunos da Pré-escola - Necessidades Especiais - Múltipla	*/;12;0;28915;d;FALSE
28916;VEE1126;12.;/*	Número de Alunos da Pré-escola - Necessidades Especiais - Altas Habilidades/ Superdotado	*/;12;0;28927;d;FALSE
28928;VEE1127;12.;/*	Número de Alunos da Pré-escola - Condutas típicas	*/;12;0;28939;d;FALSE
28940;VEE1149;12.;/*	Número de Alunos da Ensino Médio - Necessidades Especiais - Cegueira	*/;12;0;28951;d;FALSE
28952;VEE114A;12.;/*	Número de Alunos da Ensino Médio - Necessidades Especiais - Baixa visão	*/;12;0;28963;d;FALSE
28964;VEE114B;12.;/*	Número de Alunos da Ensino Médio - Necessidades Especiais - Surdez	*/;12;0;28975;d;FALSE
28976;VEE114C;12.;/*	Número de Alunos da Ensino Médio - Deficiente Auditivo	*/;12;0;28987;d;FALSE
28988;VEE1143;12.;/*	Número de Alunos da Ensino Médio - Necessidades Especiais - Física	*/;12;0;28999;d;FALSE
29000;VEE1144;12.;/*	Número de Alunos da Ensino Médio - Mental	*/;12;0;29011;d;FALSE
29012;VEE1145;12.;/*	Número de Alunos da Ensino Médio - Necessidades Especiais - Múltipla	*/;12;0;29023;d;FALSE
29024;VEE1146;12.;/*	Número de Alunos da Ensino Médio - Necessidades Especiais - Altas Habilidades/ Superdotado	*/;12;0;29035;d;FALSE
29036;VEE1147;12.;/*	Número de Alunos da Ensino Médio - Condutas típicas	*/;12;0;29047;d;FALSE
29048;VEE1159;12.;/*	Número de Alunos da Educação de Jovens e Adultos - Necessidades Especiais - Cegueira	*/;12;0;29059;d;FALSE
29060;VEE115A;12.;/*	Número de Alunos da Educação de Jovens e Adultos - Necessidades Especiais - Baixa visão	*/;12;0;29071;d;FALSE
29072;VEE115B;12.;/*	Número de Alunos da Educação de Jovens e Adultos - Necessidades Especiais - Surdez	*/;12;0;29083;d;FALSE
29084;VEE115C;12.;/*	Número de Alunos da Educação de Jovens e Adultos - Deficiente Auditivo	*/;12;0;29095;d;FALSE
29096;VEE1153;12.;/*	Número de Alunos da Educação de Jovens e Adultos - Necessidades Especiais - Física	*/;12;0;29107;d;FALSE
29108;VEE1154;12.;/*	Número de Alunos da Educação de Jovens e Adultos - Mental	*/;12;0;29119;d;FALSE
29120;VEE1155;12.;/*	Número de Alunos da Educação de Jovens e Adultos - Necessidades Especiais - Múltipla	*/;12;0;29131;d;FALSE
29132;VEE1156;12.;/*	Número de Alunos da Educação de Jovens e Adultos - Necessidades Especiais - Altas Habilidades/ Superdotado	*/;12;0;29143;d;FALSE
29144;VEE1157;12.;/*	Número de Alunos da Educação de Jovens e Adultos - Condutas típicas	*/;12;0;29155;d;FALSE
29156;VEE1189;12.;/*	Número de Alunos da Educação profissional - Necessidades Especiais - Cegueira	*/;12;0;29167;d;FALSE
29168;VEE118A;12.;/*	Número de Alunos da Educação profissional - Necessidades Especiais - Baixa visão	*/;12;0;29179;d;FALSE
29180;VEE118B;12.;/*	Número de Alunos da Educação profissional - Necessidades Especiais - Surdez	*/;12;0;29191;d;FALSE
29192;VEE118C;12.;/*	Número de Alunos da Educação profissional - Deficiente Auditivo	*/;12;0;29203;d;FALSE
29204;VEE1183;12.;/*	Número de Alunos da Educação profissional - Necessidades Especiais - Física	*/;12;0;29215;d;FALSE
29216;VEE1184;12.;/*	Número de Alunos da Educação profissional - Mental	*/;12;0;29227;d;FALSE
29228;VEE1185;12.;/*	Número de Alunos da Educação profissional - Necessidades Especiais - Múltipla	*/;12;0;29239;d;FALSE
29240;VEE1186;12.;/*	Número de Alunos da Educação profissional - Necessidades Especiais - Altas Habilidades/ Superdotado	*/;12;0;29251;d;FALSE
29252;VEE1187;12.;/*	Número de Alunos da Educação profissional - Condutas típicas	*/;12;0;29263;d;FALSE
29264;VEE1711;12.;/*	Número de Alunos da 1ª série do Ensino Fundamental - Necessidades Especiais - Cegueira	*/;12;0;29275;d;FALSE
29276;VEE1721;12.;/*	Número de Alunos da 1ª série do Ensino Fundamental - Necessidades Especiais - Baixa visão	*/;12;0;29287;d;FALSE
29288;VEE1731;12.;/*	Número de Alunos da 1ª série do Ensino Fundamental - Necessidades Especiais - Surdez	*/;12;0;29299;d;FALSE
29300;VEE1741;12.;/*	Número de Alunos da 1ª série do Ensino Fundamental - Deficiente Auditivo	*/;12;0;29311;d;FALSE
29312;VEE1751;12.;/*	Número de Alunos da 1ª série do Ensino Fundamental - Necessidades Especiais - Física	*/;12;0;29323;d;FALSE
29324;VEE1761;12.;/*	Número de Alunos da 1ª série do Ensino Fundamental - Mental	*/;12;0;29335;d;FALSE
29336;VEE1771;12.;/*	Número de Alunos da 1ª série do Ensino Fundamental - Necessidades Especiais - Múltipla	*/;12;0;29347;d;FALSE
29348;VEE1781;12.;/*	Número de Alunos da 1ª série do Ensino Fundamental - Necessidades Especiais - Altas Habilidades/ Superdotado	*/;12;0;29359;d;FALSE
29360;VEE1791;12.;/*	Número de Alunos da 1ª série do Ensino Fundamental - Condutas típicas	*/;12;0;29371;d;FALSE
29372;VEE1712;12.;/*	Número de Alunos da 2ª série do Ensino Fundamental - Necessidades Especiais - Cegueira	*/;12;0;29383;d;FALSE
29384;VEE1722;12.;/*	Número de Alunos da 2ª série do Ensino Fundamental - Necessidades Especiais - Baixa visão	*/;12;0;29395;d;FALSE
29396;VEE1732;12.;/*	Número de Alunos da 2ª série do Ensino Fundamental - Necessidades Especiais - Surdez	*/;12;0;29407;d;FALSE
29408;VEE1742;12.;/*	Número de Alunos da 2ª série do Ensino Fundamental - Deficiente Auditivo	*/;12;0;29419;d;FALSE
29420;VEE1752;12.;/*	Número de Alunos da 2ª série do Ensino Fundamental - Necessidades Especiais - Física	*/;12;0;29431;d;FALSE
29432;VEE1762;12.;/*	Número de Alunos da 2ª série do Ensino Fundamental - Mental	*/;12;0;29443;d;FALSE
29444;VEE1772;12.;/*	Número de Alunos da 2ª série do Ensino Fundamental - Necessidades Especiais - Múltipla	*/;12;0;29455;d;FALSE
29456;VEE1782;12.;/*	Número de Alunos da 2ª série do Ensino Fundamental - Necessidades Especiais - Altas Habilidades/ Superdotado	*/;12;0;29467;d;FALSE
29468;VEE1792;12.;/*	Número de Alunos da 2ª série do Ensino Fundamental - Condutas típicas	*/;12;0;29479;d;FALSE
29480;VEE1713;12.;/*	Número de Alunos da 3ª série do Ensino Fundamental - Necessidades Especiais - Cegueira	*/;12;0;29491;d;FALSE
29492;VEE1723;12.;/*	Número de Alunos da 3ª série do Ensino Fundamental - Necessidades Especiais - Baixa visão	*/;12;0;29503;d;FALSE
29504;VEE1733;12.;/*	Número de Alunos da 3ª série do Ensino Fundamental - Necessidades Especiais - Surdez	*/;12;0;29515;d;FALSE
29516;VEE1743;12.;/*	Número de Alunos da 3ª série do Ensino Fundamental - Deficiente Auditivo	*/;12;0;29527;d;FALSE
29528;VEE1753;12.;/*	Número de Alunos da 3ª série do Ensino Fundamental - Necessidades Especiais - Física	*/;12;0;29539;d;FALSE
29540;VEE1763;12.;/*	Número de Alunos da 3ª série do Ensino Fundamental - Mental	*/;12;0;29551;d;FALSE
29552;VEE1773;12.;/*	Número de Alunos da 3ª série do Ensino Fundamental - Necessidades Especiais - Múltipla	*/;12;0;29563;d;FALSE
29564;VEE1783;12.;/*	Número de Alunos da 3ª série do Ensino Fundamental - Necessidades Especiais - Altas Habilidades/ Superdotado	*/;12;0;29575;d;FALSE
29576;VEE1793;12.;/*	Número de Alunos da 3ª série do Ensino Fundamental - Condutas típicas	*/;12;0;29587;d;FALSE
29588;VEE1714;12.;/*	Número de Alunos da 4ª série do Ensino Fundamental - Necessidades Especiais - Cegueira	*/;12;0;29599;d;FALSE
29600;VEE1724;12.;/*	Número de Alunos da 4ª série do Ensino Fundamental - Necessidades Especiais - Baixa visão	*/;12;0;29611;d;FALSE
29612;VEE1734;12.;/*	Número de Alunos da 4ª série do Ensino Fundamental - Necessidades Especiais - Surdez	*/;12;0;29623;d;FALSE
29624;VEE1744;12.;/*	Número de Alunos da 4ª série do Ensino Fundamental - Deficiente Auditivo	*/;12;0;29635;d;FALSE
29636;VEE1754;12.;/*	Número de Alunos da 4ª série do Ensino Fundamental - Necessidades Especiais - Física	*/;12;0;29647;d;FALSE
29648;VEE1764;12.;/*	Número de Alunos da 4ª série do Ensino Fundamental - Mental	*/;12;0;29659;d;FALSE
29660;VEE1774;12.;/*	Número de Alunos da 4ª série do Ensino Fundamental - Necessidades Especiais - Múltipla	*/;12;0;29671;d;FALSE
29672;VEE1784;12.;/*	Número de Alunos da 4ª série do Ensino Fundamental - Necessidades Especiais - Altas Habilidades/ Superdotado	*/;12;0;29683;d;FALSE
29684;VEE1794;12.;/*	Número de Alunos da 4ª série do Ensino Fundamental - Condutas típicas	*/;12;0;29695;d;FALSE
29696;VEE1715;12.;/*	Número de Alunos da 5ª série do Ensino Fundamental - Necessidades Especiais - Cegueira	*/;12;0;29707;d;FALSE
29708;VEE1725;12.;/*	Número de Alunos da 5ª série do Ensino Fundamental - Necessidades Especiais - Baixa visão	*/;12;0;29719;d;FALSE
29720;VEE1735;12.;/*	Número de Alunos da 5ª série do Ensino Fundamental - Necessidades Especiais - Surdez	*/;12;0;29731;d;FALSE
29732;VEE1745;12.;/*	Número de Alunos da 5ª série do Ensino Fundamental - Deficiente Auditivo	*/;12;0;29743;d;FALSE
29744;VEE1755;12.;/*	Número de Alunos da 5ª série do Ensino Fundamental - Necessidades Especiais - Física	*/;12;0;29755;d;FALSE
29756;VEE1765;12.;/*	Número de Alunos da 5ª série do Ensino Fundamental - Mental	*/;12;0;29767;d;FALSE
29768;VEE1775;12.;/*	Número de Alunos da 5ª série do Ensino Fundamental - Necessidades Especiais - Múltipla	*/;12;0;29779;d;FALSE
29780;VEE1785;12.;/*	Número de Alunos da 5ª série do Ensino Fundamental - Necessidades Especiais - Altas Habilidades/ Superdotado	*/;12;0;29791;d;FALSE
29792;VEE1795;12.;/*	Número de Alunos da 5ª série do Ensino Fundamental - Condutas típicas	*/;12;0;29803;d;FALSE
29804;VEE1716;12.;/*	Número de Alunos da 6ª série do Ensino Fundamental - Necessidades Especiais - Cegueira	*/;12;0;29815;d;FALSE
29816;VEE1726;12.;/*	Número de Alunos da 6ª série do Ensino Fundamental - Necessidades Especiais - Baixa visão	*/;12;0;29827;d;FALSE
29828;VEE1736;12.;/*	Número de Alunos da 6ª série do Ensino Fundamental - Necessidades Especiais - Surdez	*/;12;0;29839;d;FALSE
29840;VEE1746;12.;/*	Número de Alunos da 6ª série do Ensino Fundamental - Deficiente Auditivo	*/;12;0;29851;d;FALSE
29852;VEE1756;12.;/*	Número de Alunos da 6ª série do Ensino Fundamental - Necessidades Especiais - Física	*/;12;0;29863;d;FALSE
29864;VEE1766;12.;/*	Número de Alunos da 6ª série do Ensino Fundamental - Mental	*/;12;0;29875;d;FALSE
29876;VEE1776;12.;/*	Número de Alunos da 6ª série do Ensino Fundamental - Necessidades Especiais - Múltipla	*/;12;0;29887;d;FALSE
29888;VEE1786;12.;/*	Número de Alunos da 6ª série do Ensino Fundamental - Necessidades Especiais - Altas Habilidades/ Superdotado	*/;12;0;29899;d;FALSE
29900;VEE1796;12.;/*	Número de Alunos da 6ª série do Ensino Fundamental - Condutas típicas	*/;12;0;29911;d;FALSE
29912;VEE1717;12.;/*	Número de Alunos da 7ª série do Ensino Fundamental - Necessidades Especiais - Cegueira	*/;12;0;29923;d;FALSE
29924;VEE1727;12.;/*	Número de Alunos da 7ª série do Ensino Fundamental - Necessidades Especiais - Baixa visão	*/;12;0;29935;d;FALSE
29936;VEE1737;12.;/*	Número de Alunos da 7ª série do Ensino Fundamental - Necessidades Especiais - Surdez	*/;12;0;29947;d;FALSE
29948;VEE1747;12.;/*	Número de Alunos da 7ª série do Ensino Fundamental - Deficiente Auditivo	*/;12;0;29959;d;FALSE
29960;VEE1757;12.;/*	Número de Alunos da 7ª série do Ensino Fundamental - Necessidades Especiais - Física	*/;12;0;29971;d;FALSE
29972;VEE1767;12.;/*	Número de Alunos da 7ª série do Ensino Fundamental - Mental	*/;12;0;29983;d;FALSE
29984;VEE1777;12.;/*	Número de Alunos da 7ª série do Ensino Fundamental - Necessidades Especiais - Múltipla	*/;12;0;29995;d;FALSE
29996;VEE1787;12.;/*	Número de Alunos da 7ª série do Ensino Fundamental - Necessidades Especiais - Altas Habilidades/ Superdotado	*/;12;0;30007;d;FALSE
30008;VEE1797;12.;/*	Número de Alunos da 7ª série do Ensino Fundamental - Condutas típicas	*/;12;0;30019;d;FALSE
30020;VEE1718;12.;/*	Número de Alunos da 8ª série do Ensino Fundamental - Necessidades Especiais - Cegueira	*/;12;0;30031;d;FALSE
30032;VEE1728;12.;/*	Número de Alunos da 8ª série do Ensino Fundamental - Necessidades Especiais - Baixa visão	*/;12;0;30043;d;FALSE
30044;VEE1738;12.;/*	Número de Alunos da 8ª série do Ensino Fundamental - Necessidades Especiais - Surdez	*/;12;0;30055;d;FALSE
30056;VEE1748;12.;/*	Número de Alunos da 8ª série do Ensino Fundamental - Deficiente Auditivo	*/;12;0;30067;d;FALSE
30068;VEE1758;12.;/*	Número de Alunos da 8ª série do Ensino Fundamental - Necessidades Especiais - Física	*/;12;0;30079;d;FALSE
30080;VEE1768;12.;/*	Número de Alunos da 8ª série do Ensino Fundamental - Mental	*/;12;0;30091;d;FALSE
30092;VEE1778;12.;/*	Número de Alunos da 8ª série do Ensino Fundamental - Necessidades Especiais - Múltipla	*/;12;0;30103;d;FALSE
30104;VEE1788;12.;/*	Número de Alunos da 8ª série do Ensino Fundamental - Necessidades Especiais - Altas Habilidades/ Superdotado	*/;12;0;30115;d;FALSE
30116;VEE1798;12.;/*	Número de Alunos da 8ª série do Ensino Fundamental - Condutas típicas	*/;12;0;30127;d;FALSE
30128;VEE1219;12.;/*	Número de Alunos da Creche/ Estimulação Precoce - Necessidades Especiais - Cegueira	*/;12;0;30139;d;FALSE
30140;VEE121A;12.;/*	Número de Alunos da Creche/ Estimulação Precoce - Necessidades Especiais - Baixa visão	*/;12;0;30151;d;FALSE
30152;VEE121B;12.;/*	Número de Alunos da Creche/ Estimulação Precoce - Necessidades Especiais - Surdez	*/;12;0;30163;d;FALSE
30164;VEE121C;12.;/*	Número de Alunos da Creche/ Estimulação Precoce - Deficiente Auditivo	*/;12;0;30175;d;FALSE
30176;VEE1213;12.;/*	Número de Alunos da Creche/ Estimulação Precoce - Necessidades Especiais - Física	*/;12;0;30187;d;FALSE
30188;VEE1214;12.;/*	Número de Alunos da Creche/ Estimulação Precoce - Mental	*/;12;0;30199;d;FALSE
30200;VEE1215;12.;/*	Número de Alunos da Creche/ Estimulação Precoce - Necessidades Especiais - Múltipla	*/;12;0;30211;d;FALSE
30212;VEE1216;12.;/*	Número de Alunos da Creche/ Estimulação Precoce - Necessidades Especiais - Altas Habilidades/ Superdotado	*/;12;0;30223;d;FALSE
30224;VEE1217;12.;/*	Número de Alunos da Creche/ Estimulação Precoce - Condutas típicas	*/;12;0;30235;d;FALSE
30236;VEE1229;12.;/*	Número de Alunos da Pré-escola - Necessidades Especiais - Cegueira	*/;12;0;30247;d;FALSE
30248;VEE122A;12.;/*	Número de Alunos da Pré-escola - Necessidades Especiais - Baixa visão	*/;12;0;30259;d;FALSE
30260;VEE122B;12.;/*	Número de Alunos da Pré-escola - Necessidades Especiais - Surdez	*/;12;0;30271;d;FALSE
30272;VEE122C;12.;/*	Número de Alunos da Pré-escola - Deficiente Auditivo	*/;12;0;30283;d;FALSE
30284;VEE1223;12.;/*	Número de Alunos da Pré-escola - Necessidades Especiais - Física	*/;12;0;30295;d;FALSE
30296;VEE1224;12.;/*	Número de Alunos da Pré-escola - Mental	*/;12;0;30307;d;FALSE
30308;VEE1225;12.;/*	Número de Alunos da Pré-escola - Necessidades Especiais - Múltipla	*/;12;0;30319;d;FALSE
30320;VEE1226;12.;/*	Número de Alunos da Pré-escola - Necessidades Especiais - Altas Habilidades/ Superdotado	*/;12;0;30331;d;FALSE
30332;VEE1227;12.;/*	Número de Alunos da Pré-escola - Condutas típicas	*/;12;0;30343;d;FALSE
30344;VEE1249;12.;/*	Número de Alunos da Ensino Médio - Necessidades Especiais - Cegueira	*/;12;0;30355;d;FALSE
30356;VEE124A;12.;/*	Número de Alunos da Ensino Médio - Necessidades Especiais - Baixa visão	*/;12;0;30367;d;FALSE
30368;VEE124B;12.;/*	Número de Alunos da Ensino Médio - Necessidades Especiais - Surdez	*/;12;0;30379;d;FALSE
30380;VEE124C;12.;/*	Número de Alunos da Ensino Médio - Deficiente Auditivo	*/;12;0;30391;d;FALSE
30392;VEE1243;12.;/*	Número de Alunos da Ensino Médio - Necessidades Especiais - Física	*/;12;0;30403;d;FALSE
30404;VEE1244;12.;/*	Número de Alunos da Ensino Médio - Mental	*/;12;0;30415;d;FALSE
